,County,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cumulative_cases,deaths,cumulative_deaths,cumulative_total_tests,positive_tests,cumulative_positive_tests,cumulative_total_doses,total_partially_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,cumulative_booster_recip_count,cumulative_bivalent_booster_recip_count,booster_eligible_population,bivalent_booster_eligible_population
1707,Merced,2022-02-17,-6.0,-9.0,26.0,-17.0,-9.0,3.0,62557.0,1.0,788.0,678068.0,100.0,73036.0,373884.0,21538.0,150286.0,93.0,171834.0,42520.0,14.0,158662.0,158662.0
1708,Merced,2022-02-18,-7.0,-9.0,17.0,-10.0,-13.0,4.0,62631.0,3.0,791.0,678845.0,106.0,73142.0,374524.0,21483.0,150490.0,149.0,171983.0,42767.0,14.0,158662.0,158662.0
1709,Merced,2022-02-19,-3.0,-7.0,52.0,-3.0,-5.0,2.0,62673.0,1.0,792.0,679119.0,37.0,73179.0,374831.0,21452.0,150594.0,73.0,172056.0,42881.0,14.0,158662.0,158662.0
1710,Merced,2022-02-20,-1.0,-9.0,46.0,-7.0,-9.0,2.0,62717.0,1.0,793.0,679385.0,42.0,73221.0,375044.0,21453.0,150648.0,55.0,172111.0,42969.0,14.0,158662.0,158662.0
1711,Merced,2022-02-21,-1.0,-10.0,20.0,-11.0,-45.0,10.0,62745.0,1.0,794.0,680053.0,60.0,73281.0,375298.0,21460.0,150711.0,70.0,172181.0,43079.0,14.0,158662.0,158662.0
1712,Merced,2022-02-22,-9.0,-13.0,-1.0,-16.0,-20.0,5.0,62802.0,0.0,794.0,681407.0,123.0,73404.0,375792.0,21414.0,150851.0,94.0,172275.0,43295.0,14.0,158662.0,158662.0
1713,Merced,2022-02-23,-7.0,-9.0,0.0,-23.0,-20.0,5.0,62863.0,3.0,797.0,682180.0,77.0,73481.0,376286.0,21348.0,151013.0,96.0,172371.0,43515.0,14.0,158662.0,158662.0
1714,Merced,2022-02-24,-6.0,-12.0,15.0,-15.0,-17.0,4.0,62895.0,3.0,800.0,682958.0,47.0,73528.0,377052.0,21331.0,151207.0,177.0,172548.0,43876.0,14.0,158662.0,158662.0
1715,Merced,2022-02-25,-9.0,-11.0,12.0,-17.0,-19.0,5.0,62925.0,0.0,800.0,683609.0,62.0,73590.0,377649.0,21273.0,151384.0,119.0,172667.0,44152.0,14.0,158662.0,158662.0
1716,Merced,2022-02-26,-6.0,-11.0,36.0,-17.0,-3.0,2.0,62955.0,0.0,800.0,683850.0,35.0,73625.0,377923.0,21240.0,151459.0,42.0,172709.0,44289.0,14.0,158662.0,158662.0
1717,Merced,2022-02-27,0.0,-5.0,41.0,-4.0,-3.0,1.0,62975.0,1.0,801.0,684066.0,18.0,73643.0,378068.0,21225.0,151493.0,19.0,172728.0,44375.0,14.0,158662.0,158662.0
1718,Merced,2022-02-28,-8.0,-10.0,17.0,-21.0,-8.0,3.0,63028.0,0.0,801.0,685087.0,82.0,73725.0,378538.0,21164.0,151624.0,70.0,172798.0,44615.0,15.0,158662.0,158662.0
1719,Merced,2022-03-01,-1.0,-7.0,27.0,-19.0,-8.0,2.0,63072.0,1.0,802.0,686195.0,57.0,73782.0,378905.0,21134.0,151718.0,64.0,172862.0,44799.0,15.0,158662.0,158662.0
1720,Merced,2022-03-02,-1.0,-4.0,23.0,-21.0,-9.0,2.0,63103.0,1.0,803.0,686967.0,46.0,73828.0,379292.0,21079.0,151852.0,79.0,172941.0,44954.0,15.0,158662.0,158662.0
1721,Merced,2022-03-03,-1.0,-8.0,21.0,-20.0,-6.0,2.0,63128.0,1.0,804.0,687720.0,41.0,73869.0,379586.0,21062.0,151934.0,65.0,173006.0,45085.0,15.0,158662.0,158662.0
1722,Merced,2022-03-04,-6.0,-8.0,-3.0,-22.0,-8.0,3.0,63147.0,2.0,806.0,688315.0,40.0,73909.0,380032.0,21036.0,152052.0,92.0,173098.0,45303.0,15.0,158662.0,158662.0
1723,Merced,2022-03-05,-5.0,-9.0,22.0,-24.0,-1.0,2.0,63157.0,2.0,808.0,688530.0,17.0,73926.0,380247.0,21023.0,152119.0,54.0,173152.0,45384.0,15.0,158662.0,158662.0
1724,Merced,2022-03-06,2.0,-7.0,41.0,-10.0,1.0,1.0,63168.0,0.0,808.0,688728.0,15.0,73941.0,380350.0,21009.0,152151.0,18.0,173170.0,45434.0,15.0,158662.0,158662.0
1725,Merced,2022-03-07,-7.0,-12.0,20.0,-21.0,-7.0,3.0,63200.0,0.0,808.0,689626.0,46.0,73987.0,380635.0,21004.0,152231.0,75.0,173245.0,45558.0,15.0,158662.0,158662.0
1726,Merced,2022-03-08,-5.0,-11.0,31.0,-21.0,-7.0,3.0,63240.0,1.0,809.0,690582.0,49.0,74036.0,380913.0,21008.0,152300.0,73.0,173318.0,45676.0,15.0,158662.0,158662.0
1727,Merced,2022-03-09,-4.0,-7.0,24.0,-23.0,-8.0,2.0,63261.0,0.0,809.0,691223.0,38.0,74074.0,381244.0,21008.0,152397.0,97.0,173415.0,45795.0,15.0,158662.0,158662.0
1728,Merced,2022-03-10,-7.0,-12.0,18.0,-25.0,-4.0,3.0,63278.0,0.0,809.0,691891.0,27.0,74101.0,381517.0,20979.0,152472.0,46.0,173461.0,45929.0,15.0,158662.0,158662.0
1729,Merced,2022-03-11,-8.0,-10.0,19.0,-24.0,-6.0,3.0,63298.0,0.0,809.0,692522.0,27.0,74128.0,381820.0,20952.0,152559.0,60.0,173521.0,46068.0,15.0,158662.0,158662.0
1730,Merced,2022-03-12,-4.0,-9.0,59.0,-22.0,1.0,1.0,63305.0,1.0,810.0,692753.0,10.0,74138.0,381986.0,20924.0,152627.0,40.0,173561.0,46117.0,15.0,158662.0,158662.0
1731,Merced,2022-03-13,-1.0,-11.0,39.0,-12.0,-1.0,2.0,63312.0,0.0,810.0,692940.0,5.0,74143.0,382147.0,20906.0,152679.0,34.0,173595.0,46186.0,15.0,158662.0,158662.0
1732,Merced,2022-03-14,-10.0,-13.0,30.0,-22.0,-6.0,3.0,63334.0,0.0,810.0,693798.0,36.0,74179.0,382360.0,20899.0,152739.0,53.0,173648.0,46278.0,15.0,158662.0,158662.0
1733,Merced,2022-03-15,-7.0,-13.0,27.0,-23.0,-7.0,3.0,63353.0,0.0,810.0,694638.0,24.0,74203.0,382589.0,20872.0,152808.0,42.0,173690.0,46382.0,15.0,158662.0,158662.0
1734,Merced,2022-03-16,-3.0,-6.0,28.0,-20.0,-7.0,2.0,63370.0,2.0,812.0,695253.0,18.0,74221.0,382845.0,20848.0,152886.0,54.0,173744.0,46480.0,15.0,158662.0,158662.0
1735,Merced,2022-03-17,-5.0,-11.0,31.0,-15.0,-3.0,2.0,63386.0,1.0,813.0,695896.0,19.0,74240.0,383082.0,20806.0,152972.0,44.0,173788.0,46563.0,15.0,158662.0,158662.0
1736,Merced,2022-03-18,-5.0,-10.0,28.0,-17.0,-6.0,1.0,63392.0,1.0,814.0,696483.0,13.0,74253.0,383378.0,20772.0,153062.0,56.0,173844.0,46682.0,15.0,158662.0,158662.0
1737,Merced,2022-03-19,-11.0,-15.0,6.0,-23.0,-1.0,4.0,63403.0,0.0,814.0,696668.0,9.0,74262.0,383537.0,20748.0,153115.0,29.0,173873.0,46753.0,15.0,158662.0,158662.0
1738,Merced,2022-03-20,0.0,-9.0,36.0,-9.0,1.0,2.0,63408.0,0.0,814.0,696831.0,4.0,74266.0,383621.0,20734.0,153142.0,13.0,173886.0,46790.0,15.0,158662.0,158662.0
1739,Merced,2022-03-21,-9.0,-13.0,38.0,-18.0,-6.0,2.0,63420.0,1.0,815.0,697573.0,22.0,74288.0,383830.0,20708.0,153213.0,45.0,173931.0,46875.0,15.0,158662.0,158662.0
1740,Merced,2022-03-22,-7.0,-12.0,53.0,-23.0,-7.0,2.0,63432.0,0.0,815.0,698293.0,25.0,74313.0,384018.0,20692.0,153265.0,36.0,173967.0,46964.0,15.0,158662.0,158662.0
1741,Merced,2022-03-23,-5.0,-8.0,36.0,-21.0,-8.0,2.0,63443.0,0.0,815.0,698818.0,21.0,74334.0,384265.0,20668.0,153341.0,52.0,174019.0,47064.0,15.0,158662.0,158662.0
1742,Merced,2022-03-24,-6.0,-13.0,45.0,-17.0,-4.0,2.0,63454.0,0.0,815.0,699339.0,11.0,74345.0,384476.0,20646.0,153400.0,37.0,174056.0,47162.0,15.0,158662.0,158662.0
1743,Merced,2022-03-25,-8.0,-10.0,36.0,-16.0,-7.0,2.0,63461.0,1.0,816.0,699832.0,8.0,74353.0,384703.0,20607.0,153476.0,37.0,174093.0,47265.0,15.0,158662.0,158662.0
1744,Merced,2022-03-26,-7.0,-11.0,66.0,-11.0,3.0,0.0,63467.0,0.0,816.0,700018.0,9.0,74362.0,384820.0,20579.0,153519.0,15.0,174108.0,47315.0,15.0,158662.0,158662.0
1745,Merced,2022-03-27,-1.0,-8.0,57.0,0.0,1.0,1.0,63474.0,0.0,816.0,700190.0,4.0,74366.0,384886.0,20568.0,153540.0,10.0,174118.0,47345.0,15.0,158662.0,158662.0
1746,Merced,2022-03-28,-11.0,-14.0,-17.0,-23.0,-9.0,6.0,63484.0,0.0,816.0,700937.0,19.0,74385.0,385103.0,20550.0,153608.0,50.0,174168.0,47427.0,15.0,158662.0,158662.0
1747,Merced,2022-03-29,-8.0,-13.0,30.0,-26.0,-7.0,3.0,63494.0,0.0,816.0,701691.0,11.0,74396.0,385302.0,20531.0,153666.0,39.0,174207.0,47504.0,15.0,158662.0,158662.0
1748,Merced,2022-03-30,-6.0,-9.0,24.0,-21.0,-8.0,3.0,63507.0,0.0,816.0,702188.0,17.0,74413.0,385661.0,20502.0,153759.0,64.0,174271.0,47604.0,15.0,158662.0,158662.0
1749,Merced,2022-03-31,-3.0,-10.0,29.0,-20.0,-7.0,2.0,63512.0,1.0,817.0,702643.0,11.0,74424.0,386001.0,20481.0,153823.0,43.0,174314.0,47703.0,15.0,158662.0,158662.0
1750,Merced,2022-04-01,-2.0,-7.0,39.0,-19.0,-8.0,2.0,63517.0,0.0,817.0,703128.0,9.0,74433.0,386372.0,20463.0,153890.0,49.0,174363.0,47784.0,15.0,158662.0,158662.0
1751,Merced,2022-04-02,-2.0,-7.0,63.0,-14.0,1.0,0.0,63524.0,1.0,818.0,703309.0,5.0,74438.0,386622.0,20457.0,153950.0,55.0,174418.0,47843.0,15.0,158662.0,158662.0
1752,Merced,2022-04-03,4.0,-5.0,73.0,-4.0,0.0,1.0,63527.0,0.0,818.0,703494.0,4.0,74442.0,386758.0,20433.0,153985.0,11.0,174429.0,47889.0,15.0,158662.0,158662.0
1753,Merced,2022-04-04,-4.0,-8.0,36.0,-24.0,-5.0,2.0,63542.0,0.0,818.0,704290.0,26.0,74468.0,387042.0,20423.0,154034.0,39.0,174468.0,47960.0,15.0,158662.0,158662.0
1754,Merced,2022-04-05,-4.0,-8.0,45.0,-24.0,-6.0,2.0,63553.0,0.0,818.0,704925.0,12.0,74480.0,387329.0,20394.0,154086.0,23.0,174491.0,48018.0,15.0,158662.0,158662.0
1755,Merced,2022-04-06,-1.0,-5.0,38.0,-24.0,-7.0,2.0,63565.0,0.0,818.0,705431.0,8.0,74488.0,387656.0,20366.0,154149.0,35.0,174526.0,48108.0,15.0,158662.0,158662.0
1756,Merced,2022-04-07,-1.0,-9.0,46.0,-20.0,-3.0,1.0,63573.0,0.0,818.0,705942.0,19.0,74507.0,387990.0,20359.0,154197.0,41.0,174567.0,48182.0,15.0,158662.0,158662.0
1757,Merced,2022-04-08,-5.0,-5.0,49.0,-21.0,-6.0,2.0,63583.0,0.0,818.0,706444.0,17.0,74524.0,388394.0,20336.0,154275.0,55.0,174622.0,48276.0,15.0,158662.0,158662.0
1758,Merced,2022-04-09,-1.0,-7.0,83.0,-17.0,1.0,1.0,63589.0,0.0,818.0,706627.0,9.0,74533.0,388544.0,20329.0,154297.0,15.0,174637.0,48314.0,15.0,158662.0,158662.0
1759,Merced,2022-04-10,6.0,-6.0,45.0,-8.0,3.0,1.0,63600.0,0.0,818.0,706796.0,2.0,74535.0,388647.0,20323.0,154310.0,7.0,174644.0,48344.0,15.0,158662.0,158662.0
1760,Merced,2022-04-11,-5.0,-9.0,13.0,-21.0,-6.0,3.0,63610.0,2.0,820.0,707516.0,17.0,74552.0,388945.0,20334.0,154348.0,49.0,174693.0,48394.0,15.0,158662.0,158662.0
1761,Merced,2022-04-12,-3.0,-9.0,41.0,-21.0,-5.0,2.0,63620.0,0.0,820.0,708134.0,10.0,74562.0,389230.0,20320.0,154382.0,20.0,174713.0,48453.0,15.0,158662.0,158662.0
1762,Merced,2022-04-13,0.0,-5.0,29.0,-21.0,-7.0,2.0,63633.0,0.0,820.0,708606.0,8.0,74570.0,389526.0,20317.0,154432.0,47.0,174760.0,48513.0,15.0,158662.0,158662.0
1763,Merced,2022-04-14,1.0,-8.0,35.0,-20.0,-5.0,2.0,63643.0,0.0,820.0,709120.0,15.0,74585.0,389901.0,20311.0,154477.0,39.0,174799.0,48595.0,15.0,158662.0,158662.0
1764,Merced,2022-04-15,-1.0,-4.0,35.0,-23.0,-26.0,5.0,63647.0,0.0,820.0,709629.0,7.0,74592.0,390242.0,20310.0,154525.0,47.0,174846.0,48669.0,15.0,158662.0,158662.0
1765,Merced,2022-04-16,-5.0,2.0,18.0,-24.0,-5.0,3.0,63651.0,0.0,820.0,709790.0,1.0,74593.0,390367.0,20299.0,154548.0,12.0,174858.0,48702.0,15.0,158662.0,158662.0
1766,Merced,2022-04-17,-22.0,3.0,107.0,-12.0,-12.0,-1.0,63654.0,1.0,821.0,709925.0,2.0,74595.0,390402.0,20295.0,154556.0,4.0,174862.0,48711.0,15.0,158662.0,158662.0
1767,Merced,2022-04-18,-6.0,-15.0,29.0,-20.0,-24.0,4.0,63674.0,1.0,822.0,710567.0,23.0,74618.0,390697.0,20281.0,154598.0,28.0,174890.0,48800.0,15.0,158662.0,158662.0
1768,Merced,2022-04-19,-7.0,-12.0,34.0,-25.0,-20.0,4.0,63686.0,0.0,822.0,711136.0,17.0,74635.0,390984.0,20277.0,154633.0,31.0,174921.0,48869.0,15.0,158662.0,158662.0
1769,Merced,2022-04-20,-3.0,-9.0,41.0,-26.0,-21.0,2.0,63704.0,0.0,822.0,711601.0,17.0,74652.0,391251.0,20261.0,154676.0,27.0,174948.0,48939.0,15.0,158662.0,158662.0
1770,Merced,2022-04-21,-8.0,-15.0,-12.0,-28.0,-20.0,7.0,63715.0,0.0,822.0,712036.0,14.0,74666.0,391603.0,20256.0,154730.0,49.0,174997.0,49028.0,15.0,158662.0,158662.0
1771,Merced,2022-04-22,-7.0,-10.0,12.0,-28.0,-20.0,5.0,63733.0,0.0,822.0,712535.0,18.0,74684.0,391888.0,20259.0,154763.0,36.0,175033.0,49104.0,16.0,158662.0,158662.0
1772,Merced,2022-04-23,-3.0,-8.0,49.0,-22.0,1.0,0.0,63740.0,0.0,822.0,712711.0,3.0,74687.0,392015.0,20240.0,154798.0,16.0,175049.0,49133.0,16.0,158662.0,158662.0
1773,Merced,2022-04-24,2.0,-6.0,55.0,-11.0,3.0,0.0,63750.0,0.0,822.0,712892.0,9.0,74696.0,392084.0,20238.0,154804.0,4.0,175053.0,49163.0,16.0,158662.0,158662.0
1774,Merced,2022-04-25,-6.0,-10.0,41.0,-23.0,-5.0,2.0,63774.0,0.0,822.0,713601.0,35.0,74731.0,392318.0,20216.0,154854.0,28.0,175081.0,49232.0,16.0,158662.0,158662.0
1775,Merced,2022-04-26,-5.0,-11.0,44.0,-26.0,-5.0,2.0,63788.0,0.0,822.0,714246.0,19.0,74750.0,392531.0,20219.0,154882.0,31.0,175112.0,49279.0,16.0,158662.0,158662.0
1776,Merced,2022-04-27,-3.0,-7.0,31.0,-24.0,-7.0,1.0,63811.0,0.0,822.0,714768.0,20.0,74770.0,392738.0,20204.0,154922.0,25.0,175137.0,49324.0,16.0,158662.0,158662.0
1777,Merced,2022-04-28,0.0,-9.0,41.0,-21.0,-5.0,1.0,63825.0,0.0,822.0,715272.0,18.0,74788.0,392940.0,20202.0,154946.0,22.0,175159.0,49390.0,16.0,158662.0,158662.0
1778,Merced,2022-04-29,-1.0,-8.0,28.0,-28.0,-9.0,1.0,63846.0,1.0,823.0,715787.0,21.0,74809.0,393237.0,20204.0,154977.0,33.0,175192.0,49458.0,16.0,158662.0,158662.0
1779,Merced,2022-04-30,1.0,-7.0,80.0,-24.0,2.0,-1.0,63858.0,2.0,825.0,715971.0,14.0,74823.0,393365.0,20206.0,154989.0,14.0,175206.0,49501.0,16.0,158662.0,158662.0
1780,Merced,2022-05-01,10.0,-2.0,55.0,-13.0,3.0,1.0,63873.0,0.0,825.0,716147.0,7.0,74830.0,393438.0,20202.0,155002.0,9.0,175215.0,49519.0,16.0,158662.0,158662.0
1781,Merced,2022-05-02,-2.0,-6.0,29.0,-26.0,-5.0,2.0,63905.0,1.0,826.0,716888.0,36.0,74866.0,393666.0,20194.0,155038.0,28.0,175243.0,49576.0,16.0,158662.0,158662.0
1782,Merced,2022-05-03,0.0,-4.0,43.0,-26.0,-5.0,1.0,63937.0,0.0,826.0,717523.0,33.0,74899.0,393850.0,20191.0,155064.0,23.0,175266.0,49630.0,16.0,158662.0,158662.0
1783,Merced,2022-05-04,1.0,0.0,31.0,-23.0,-7.0,1.0,63965.0,0.0,826.0,718015.0,26.0,74925.0,394142.0,20180.0,155112.0,37.0,175303.0,49697.0,16.0,158662.0,158662.0
1784,Merced,2022-05-05,1.0,-4.0,39.0,-24.0,-5.0,0.0,63992.0,0.0,826.0,718621.0,34.0,74959.0,394301.0,20170.0,155136.0,14.0,175317.0,49723.0,16.0,158662.0,158662.0
1785,Merced,2022-05-06,-2.0,-4.0,34.0,-25.0,-7.0,1.0,64024.0,0.0,826.0,719203.0,33.0,74992.0,394543.0,20151.0,155176.0,21.0,175338.0,49780.0,16.0,158662.0,158662.0
1786,Merced,2022-05-07,0.0,1.0,71.0,-24.0,0.0,-1.0,64041.0,0.0,826.0,719408.0,16.0,75008.0,394680.0,20167.0,155192.0,32.0,175370.0,49809.0,16.0,158662.0,158662.0
1787,Merced,2022-05-08,7.0,7.0,32.0,-15.0,-1.0,0.0,64054.0,0.0,826.0,719579.0,9.0,75017.0,394728.0,20168.0,155197.0,6.0,175376.0,49822.0,16.0,158662.0,158662.0
1788,Merced,2022-05-09,-7.0,-8.0,19.0,-25.0,-7.0,2.0,64103.0,1.0,827.0,720325.0,52.0,75069.0,394983.0,20172.0,155229.0,36.0,175412.0,49891.0,16.0,158662.0,158662.0
1789,Merced,2022-05-10,-1.0,-6.0,30.0,-29.0,-6.0,1.0,64143.0,0.0,827.0,721051.0,43.0,75112.0,395225.0,20171.0,155254.0,24.0,175436.0,49962.0,16.0,158662.0,158662.0
1790,Merced,2022-05-11,-4.0,-6.0,30.0,-25.0,-8.0,1.0,64187.0,0.0,827.0,721729.0,44.0,75156.0,395477.0,20159.0,155292.0,26.0,175462.0,50029.0,16.0,158662.0,158662.0
1791,Merced,2022-05-12,-2.0,-7.0,40.0,-21.0,-5.0,1.0,64230.0,0.0,827.0,722313.0,40.0,75196.0,395717.0,20163.0,155315.0,27.0,175489.0,50077.0,16.0,158662.0,158662.0
1792,Merced,2022-05-13,-3.0,-7.0,39.0,-23.0,-7.0,1.0,64262.0,0.0,827.0,722952.0,41.0,75237.0,395913.0,20163.0,155336.0,21.0,175510.0,50119.0,16.0,158662.0,158662.0
1793,Merced,2022-05-14,-3.0,-5.0,75.0,-19.0,0.0,0.0,64297.0,0.0,827.0,723225.0,28.0,75265.0,396016.0,20155.0,155354.0,10.0,175520.0,50150.0,16.0,158662.0,158662.0
1794,Merced,2022-05-15,3.0,-4.0,64.0,-12.0,-1.0,1.0,64333.0,1.0,828.0,723455.0,25.0,75290.0,396071.0,20155.0,155361.0,7.0,175527.0,50163.0,16.0,158662.0,158662.0
1795,Merced,2022-05-16,-7.0,-6.0,31.0,-27.0,-6.0,2.0,64417.0,0.0,828.0,724343.0,113.0,75403.0,396267.0,20155.0,155392.0,31.0,175558.0,50201.0,16.0,158662.0,158662.0
1796,Merced,2022-05-17,-7.0,-10.0,39.0,-23.0,-7.0,2.0,64488.0,0.0,828.0,725105.0,68.0,75471.0,396455.0,20159.0,155414.0,26.0,175584.0,50244.0,16.0,158662.0,158662.0
1797,Merced,2022-05-18,-4.0,-3.0,33.0,-26.0,-9.0,2.0,64554.0,0.0,828.0,725773.0,82.0,75553.0,396667.0,20152.0,155447.0,26.0,175610.0,50300.0,16.0,158662.0,158662.0
1798,Merced,2022-05-19,-4.0,-6.0,39.0,-19.0,-6.0,1.0,64619.0,0.0,828.0,726440.0,73.0,75626.0,396987.0,20148.0,155481.0,30.0,175640.0,50359.0,16.0,158662.0,158662.0
1799,Merced,2022-05-20,-5.0,-7.0,47.0,-24.0,-10.0,2.0,64681.0,0.0,828.0,727132.0,79.0,75705.0,397269.0,20148.0,155508.0,27.0,175667.0,50413.0,16.0,158662.0,158662.0
1800,Merced,2022-05-21,-8.0,-8.0,92.0,-25.0,-1.0,0.0,64715.0,0.0,828.0,727368.0,33.0,75738.0,397387.0,20150.0,155521.0,15.0,175682.0,50446.0,16.0,158662.0,158662.0
1801,Merced,2022-05-22,-3.0,-6.0,56.0,-13.0,1.0,1.0,64750.0,0.0,828.0,727591.0,27.0,75765.0,397479.0,20146.0,155537.0,12.0,175694.0,50470.0,16.0,158662.0,158662.0
1802,Merced,2022-05-23,-8.0,-11.0,28.0,-26.0,-7.0,2.0,64826.0,0.0,828.0,728547.0,120.0,75885.0,397721.0,20139.0,155568.0,24.0,175718.0,50531.0,16.0,158662.0,158662.0
1803,Merced,2022-05-24,-7.0,-9.0,41.0,-25.0,-8.0,2.0,64905.0,0.0,828.0,729338.0,86.0,75971.0,397947.0,20139.0,155586.0,18.0,175736.0,50572.0,16.0,158662.0,158662.0
1804,Merced,2022-05-25,-5.0,-3.0,21.0,-23.0,-10.0,2.0,64965.0,0.0,828.0,729953.0,66.0,76037.0,398173.0,20124.0,155620.0,19.0,175755.0,50635.0,16.0,158662.0,158662.0
1805,Merced,2022-05-26,-3.0,-7.0,32.0,-15.0,-7.0,1.0,65033.0,0.0,828.0,730596.0,75.0,76112.0,398439.0,20119.0,155653.0,28.0,175783.0,50715.0,16.0,158662.0,158662.0
1806,Merced,2022-05-27,-6.0,-3.0,42.0,-18.0,-13.0,1.0,65099.0,0.0,828.0,731219.0,86.0,76198.0,398634.0,20111.0,155680.0,19.0,175802.0,50767.0,16.0,158662.0,158662.0
1807,Merced,2022-05-28,-8.0,-4.0,60.0,-18.0,-5.0,0.0,65140.0,0.0,828.0,731459.0,32.0,76230.0,398728.0,20108.0,155695.0,12.0,175814.0,50791.0,16.0,158662.0,158662.0
1808,Merced,2022-05-29,-2.0,-3.0,78.0,-21.0,-7.0,0.0,65173.0,0.0,828.0,731710.0,30.0,76260.0,398860.0,20105.0,155713.0,15.0,175829.0,50837.0,16.0,158662.0,158662.0
1809,Merced,2022-05-30,-4.0,-5.0,67.0,-16.0,-63.0,14.0,65194.0,0.0,828.0,731959.0,15.0,76275.0,398886.0,20101.0,155718.0,1.0,175830.0,50847.0,16.0,158662.0,158662.0
1810,Merced,2022-05-31,-2.0,-4.0,38.0,-20.0,-9.0,2.0,65290.0,0.0,828.0,733056.0,132.0,76407.0,399087.0,20093.0,155747.0,21.0,175851.0,50907.0,16.0,158662.0,158662.0
1811,Merced,2022-06-01,7.0,6.0,32.0,-23.0,-10.0,1.0,65377.0,0.0,828.0,733684.0,112.0,76519.0,399291.0,20090.0,155781.0,31.0,175882.0,50966.0,16.0,158662.0,158662.0
1812,Merced,2022-06-02,3.0,1.0,36.0,-20.0,-9.0,1.0,65456.0,0.0,828.0,734309.0,74.0,76593.0,399501.0,20079.0,155812.0,20.0,175902.0,51014.0,16.0,158662.0,158662.0
1813,Merced,2022-06-03,-1.0,1.0,46.0,-23.0,-19.0,3.0,65533.0,0.0,828.0,735005.0,78.0,76671.0,399708.0,20079.0,155831.0,19.0,175921.0,51063.0,16.0,158662.0,158662.0
1814,Merced,2022-06-04,-9.0,-3.0,65.0,-24.0,-2.0,0.0,65584.0,0.0,828.0,735250.0,45.0,76716.0,399791.0,20073.0,155847.0,10.0,175931.0,51085.0,16.0,158662.0,158662.0
1815,Merced,2022-06-05,-3.0,-2.0,58.0,-18.0,-3.0,1.0,65634.0,0.0,828.0,735476.0,33.0,76749.0,399848.0,20068.0,155859.0,7.0,175938.0,51100.0,16.0,158662.0,158662.0
1816,Merced,2022-06-06,-7.0,-7.0,33.0,-27.0,-19.0,3.0,65725.0,0.0,828.0,736492.0,126.0,76875.0,400061.0,20050.0,155898.0,21.0,175959.0,51158.0,16.0,158662.0,158662.0
1817,Merced,2022-06-07,-5.0,-8.0,30.0,-26.0,-19.0,4.0,65845.0,0.0,828.0,737227.0,132.0,77007.0,400220.0,20052.0,155918.0,22.0,175981.0,51191.0,16.0,158662.0,158662.0
1818,Merced,2022-06-08,-4.0,-5.0,26.0,-28.0,-21.0,3.0,65937.0,0.0,828.0,737850.0,119.0,77126.0,400400.0,20051.0,155950.0,31.0,176012.0,51237.0,16.0,158662.0,158662.0
1819,Merced,2022-06-09,-3.0,-8.0,21.0,-22.0,-19.0,3.0,66003.0,0.0,828.0,738425.0,81.0,77207.0,400598.0,20066.0,155967.0,32.0,176044.0,51291.0,16.0,158662.0,158662.0
1820,Merced,2022-06-10,-9.0,-7.0,24.0,-24.0,-23.0,4.0,66080.0,0.0,828.0,739078.0,101.0,77308.0,400784.0,20073.0,155989.0,29.0,176073.0,51344.0,16.0,158662.0,158662.0
1821,Merced,2022-06-11,-10.0,-8.0,59.0,-18.0,-2.0,0.0,66124.0,0.0,828.0,739341.0,52.0,77360.0,400844.0,20078.0,155998.0,14.0,176087.0,51358.0,16.0,158662.0,158662.0
1822,Merced,2022-06-12,1.0,-7.0,49.0,-8.0,-2.0,1.0,66173.0,0.0,828.0,739563.0,35.0,77395.0,400890.0,20080.0,156006.0,10.0,176097.0,51372.0,16.0,158662.0,158662.0
1823,Merced,2022-06-13,-8.0,-9.0,24.0,-24.0,-20.0,4.0,66288.0,0.0,828.0,740666.0,145.0,77540.0,401040.0,20083.0,156024.0,21.0,176118.0,51421.0,16.0,158662.0,158662.0
1824,Merced,2022-06-14,-9.0,-10.0,34.0,-25.0,-19.0,4.0,66364.0,1.0,829.0,741312.0,83.0,77623.0,401206.0,20081.0,156042.0,16.0,176134.0,51469.0,16.0,158662.0,158662.0
1825,Merced,2022-06-15,-7.0,-3.0,20.0,-23.0,-21.0,4.0,66446.0,0.0,829.0,741919.0,108.0,77731.0,401384.0,20074.0,156079.0,30.0,176164.0,51519.0,16.0,158662.0,158662.0
1826,Merced,2022-06-16,-8.0,-8.0,26.0,-25.0,-19.0,4.0,66528.0,2.0,831.0,742547.0,96.0,77827.0,401562.0,20089.0,156096.0,32.0,176196.0,51558.0,16.0,158662.0,158662.0
1827,Merced,2022-06-17,-8.0,-5.0,40.0,-19.0,-23.0,4.0,66607.0,0.0,831.0,743221.0,101.0,77928.0,401744.0,20089.0,156121.0,25.0,176221.0,51605.0,16.0,158662.0,158662.0
1828,Merced,2022-06-18,-5.0,-1.0,66.0,-16.0,-2.0,0.0,66664.0,0.0,831.0,743455.0,42.0,77970.0,401845.0,20091.0,156134.0,15.0,176236.0,51634.0,16.0,158662.0,158662.0
